ensembl_id	gene_name	gene_exon_size	mean_TPM
ENSG00000265599.1	MIR4471	83	0.036
ENSG00000265247.1	MIR4472-1	80	0
ENSG00000264037.1	MIR4472-2	67	0
ENSG00000263790.1	MIR4473	91	2.708
ENSG00000264941.1	MIR4474	78	6.247
ENSG00000266255.1	MIR4475	61	0
ENSG00000265368.1	MIR4476	70	0.147
ENSG00000266583.1	MIR4478	86	0
ENSG00000266507.1	MIR4479	71	2.951
ENSG00000199001.1	MIR448	111	0
ENSG00000263584.1	MIR4480	71	5.84
ENSG00000265092.1	MIR4484	83	10.295
ENSG00000265210.1	MIR4486	63	0
ENSG00000266006.1	MIR4488	62	0
ENSG00000265874.1	MIR4489	62	26.791
ENSG00000266703.1	MIR4490	84	0
ENSG00000264032.1	MIR4491	68	0.199
ENSG00000264211.1	MIR4492	80	6.224
ENSG00000265357.1	MIR4493	73	0.3
ENSG00000263510.1	MIR4497	89	0
ENSG00000266704.1	MIR4498	66	35.223
ENSG00000263978.1	MIR4499	69	23.488
ENSG00000198983.1	MIR449A	91	0
ENSG00000207728.1	MIR449B	97	0
ENSG00000251856.1	MIR449C	92	0.032
ENSG00000266052.1	MIR4500	76	0
ENSG00000228824.5	MIR4500HG	3273	3.08
ENSG00000266327.1	MIR4503	83	0
ENSG00000264741.1	MIR4505	73	4.306
ENSG00000265673.1	MIR4508	70	0
ENSG00000266039.1	MIR4509-1	94	2.295
ENSG00000199132.1	MIR450A1	91	0.078
ENSG00000207755.2	MIR450A2	111	0.085
ENSG00000216001.2	MIR450B	112	0
ENSG00000264737.1	MIR4511	87	6.568
ENSG00000264386.1	MIR4513	86	63.81
ENSG00000265855.1	MIR4514	57	0.423
ENSG00000263643.1	MIR4515	81	0
ENSG00000265867.1	MIR4516	86	0.082
ENSG00000266868.1	MIR4517	79	115.464
ENSG00000266305.1	MIR4518	83	658.34
ENSG00000265991.1	MIR4519	58	0
ENSG00000273915.1	MIR451A	72	0.13
ENSG00000207753.2	MIR452	113	0
ENSG00000263583.1	MIR4522	87	0.612
ENSG00000263719.1	MIR4523	69	0
ENSG00000263527.1	MIR4526	87	0.161
ENSG00000264571.1	MIR4529	78	0.807
ENSG00000266559.1	MIR4530	56	1.988
ENSG00000263453.1	MIR4532	51	0
ENSG00000266140.1	MIR4533	71	0.071
ENSG00000264505.1	MIR4534	60	0.559
ENSG00000266887.1	MIR4535	59	0
ENSG00000211514.1	MIR454	115	27.784
ENSG00000264922.1	MIR4540	55	0.248
ENSG00000207726.2	MIR455	110	0
ENSG00000263676.1	MIR4632	61	124.868
ENSG00000264563.1	MIR4633	79	6.677
ENSG00000266890.1	MIR4634	54	0
ENSG00000263834.1	MIR4635	79	45.051
ENSG00000266415.1	MIR4636	80	0.063
ENSG00000264792.1	MIR4637	84	5.141
ENSG00000264732.1	MIR4638	68	0.653
ENSG00000263712.1	MIR4639	69	95.93
ENSG00000264594.1	MIR4640	90	0.956
ENSG00000266494.1	MIR4641	66	1.047
ENSG00000266619.1	MIR4642	82	35.143
ENSG00000263734.1	MIR4643	78	0
ENSG00000266245.1	MIR4644	84	23.666
ENSG00000266750.1	MIR4645	77	12.324
ENSG00000266776.1	MIR4646	63	48.631
ENSG00000265700.1	MIR4647	80	217.338
ENSG00000264357.1	MIR4648	72	23.967
ENSG00000264652.1	MIR4649	64	15.486
ENSG00000266525.1	MIR4650-1	76	6.969
ENSG00000265020.1	MIR4651	73	15.011
ENSG00000265423.1	MIR4652	78	0
ENSG00000264425.1	MIR4653	83	42.263
ENSG00000266144.1	MIR4654	76	0
ENSG00000265089.1	MIR4655	74	15.94
ENSG00000264474.1	MIR4656	75	1.598
ENSG00000266154.1	MIR4658	65	155.67
ENSG00000266038.1	MIR4659B	81	9.012
ENSG00000263407.1	MIR4660	74	0.908
ENSG00000266194.1	MIR4661	75	0.812
ENSG00000266324.1	MIR4663	76	0
ENSG00000265660.1	MIR4664	71	0
ENSG00000263575.1	MIR4665	79	0
ENSG00000266174.1	MIR4666A	79	1.745
ENSG00000266315.1	MIR4668	70	42.997
ENSG00000263897.1	MIR4669	62	4.009
ENSG00000264158.1	MIR4670	75	1.087
ENSG00000264377.1	MIR4671	73	0.569
ENSG00000263979.1	MIR4672	81	505.739
ENSG00000263403.1	MIR4673	59	3.501
ENSG00000265181.1	MIR4674	87	0
ENSG00000265372.1	MIR4675	77	0
ENSG00000266719.1	MIR4676	72	2.36
ENSG00000265201.1	MIR4677	80	19.738
ENSG00000265375.1	MIR4679-1	77	0
ENSG00000265827.1	MIR4680	66	228.4
ENSG00000265719.1	MIR4681	72	7.972
ENSG00000265370.1	MIR4682	80	0.893
ENSG00000265422.1	MIR4684	82	0.05
ENSG00000264610.1	MIR4685	69	26.858
ENSG00000265258.1	MIR4686	76	0
ENSG00000263421.1	MIR4687	80	2.538
ENSG00000264102.1	MIR4688	83	262.951
ENSG00000264101.1	MIR4689	70	0
ENSG00000266041.1	MIR4690	60	22
ENSG00000266737.1	MIR4691	85	34.565
ENSG00000265064.1	MIR4692	63	1.5
ENSG00000264200.1	MIR4693	75	0.352
ENSG00000264309.1	MIR4694	80	0
ENSG00000265606.1	MIR4695	74	0.516
ENSG00000265902.1	MIR4696	70	0
ENSG00000263838.1	MIR4698	80	9.018
ENSG00000265227.1	MIR4699	74	0
ENSG00000265455.1	MIR4700	74	76.717
ENSG00000264201.1	MIR4701	63	0.201
ENSG00000266611.1	MIR4703	79	0.064
ENSG00000264482.1	MIR4705	71	0
ENSG00000266531.1	MIR4706	82	1.545
ENSG00000265037.1	MIR4707	80	7.968
ENSG00000266740.1	MIR4708	67	1.198
ENSG00000265649.1	MIR4709	72	574.558
ENSG00000265291.1	MIR4710	56	0.115
ENSG00000266150.1	MIR4711	70	4.652
ENSG00000264109.1	MIR4712	82	29.017
ENSG00000266593.1	MIR4713	75	0
ENSG00000264480.1	MIR4714	77	0
ENSG00000266517.1	MIR4715	79	1.725
ENSG00000264210.1	MIR4716	84	4.82
ENSG00000264004.1	MIR4717	72	0.041
ENSG00000264733.1	MIR4718	51	11.94
ENSG00000266426.1	MIR4719	84	0
ENSG00000273048.1	MIR4720	76	2.693
ENSG00000264455.1	MIR4721	89	259.507
ENSG00000265672.1	MIR4722	60	65.196
ENSG00000264302.1	MIR4723	81	50.856
ENSG00000266459.1	MIR4724	89	19.822
ENSG00000265976.1	MIR4725	90	0
ENSG00000273627.1	MIR4726	58	151.991
ENSG00000274054.1	MIR4727	55	1.762
ENSG00000265178.1	MIR4728	67	13.582
ENSG00000263857.1	MIR4729	72	6.399
ENSG00000264961.1	MIR4730	76	3.19
ENSG00000265110.1	MIR4731	70	0.157
ENSG00000278521.1	MIR4732	76	0.093
ENSG00000265444.1	MIR4733	76	0.34
ENSG00000275238.1	MIR4734	70	0.142
ENSG00000265986.1	MIR4735	69	0
ENSG00000264399.1	MIR4736	47	4.255
ENSG00000264049.1	MIR4737	81	1.664
ENSG00000263565.1	MIR4738	87	3.278
ENSG00000266665.1	MIR4739	74	0
ENSG00000266392.1	MIR4740	63	0.08
ENSG00000264817.1	MIR4741	90	1.559
ENSG00000266618.1	MIR4742	85	199.918
ENSG00000263849.1	MIR4744	82	36.678
ENSG00000265767.1	MIR4745	62	32.431
ENSG00000266437.1	MIR4746	71	32.445
ENSG00000263409.1	MIR4747	54	0.055
ENSG00000265879.1	MIR4748	82	82.762
ENSG00000265954.1	MIR4749	61	29.979
ENSG00000263462.1	MIR4750	56	69.818
ENSG00000265438.1	MIR4751	74	50.36
ENSG00000264703.1	MIR4752	72	11.453
ENSG00000263439.1	MIR4753	83	45.189
ENSG00000266640.1	MIR4754	89	0.299
ENSG00000264616.1	MIR4755	72	129.779
ENSG00000265595.1	MIR4756	78	0.045
ENSG00000266738.1	MIR4757	77	2.381
ENSG00000265329.1	MIR4758	71	0
ENSG00000266133.1	MIR4759	83	0
ENSG00000263973.1	MIR4760	80	0
ENSG00000265087.1	MIR4761	82	79.077
ENSG00000264160.1	MIR4762	75	43.925
ENSG00000264147.1	MIR4763	92	0.257
ENSG00000266012.1	MIR4764	88	0.058
ENSG00000265057.1	MIR4765	77	18.584
ENSG00000266594.1	MIR4766	76	1.948
ENSG00000264268.1	MIR4767	78	0.121
ENSG00000265465.1	MIR4768	74	0
ENSG00000263858.1	MIR4769	77	0.292
ENSG00000265284.1	MIR4770	58	0.07
ENSG00000264764.1	MIR4772	78	53.261
ENSG00000264684.1	MIR4773-1	78	0.03
ENSG00000265694.1	MIR4774	76	3.849
ENSG00000264900.1	MIR4775	75	11.301
ENSG00000266354.1	MIR4776-1	80	0.051
ENSG00000263641.1	MIR4777	86	0.144
ENSG00000264525.1	MIR4778	80	0
ENSG00000265420.1	MIR4779	83	2.71
ENSG00000265003.1	MIR4780	81	0
ENSG00000264208.1	MIR4781	76	16.29
ENSG00000264075.1	MIR4783	82	0.242
ENSG00000265575.1	MIR4784	77	16.987
ENSG00000263948.1	MIR4785	73	0.069
ENSG00000264279.1	MIR4786	80	2.408
ENSG00000272543.1	MIR4787	84	0.049
ENSG00000263554.1	MIR4788	80	0
ENSG00000264974.1	MIR4789	82	0
ENSG00000265180.1	MIR4790	79	0.192
ENSG00000271898.1	MIR4791	84	0
ENSG00000265028.1	MIR4792	74	0
ENSG00000263898.1	MIR4793	87	12.474
ENSG00000264470.1	MIR4794	77	0.066
ENSG00000264119.1	MIR4795	89	0
ENSG00000265850.1	MIR4797	71	12.969
ENSG00000264658.1	MIR4798	75	0.04
ENSG00000264274.1	MIR4799	74	2.545
ENSG00000265080.1	MIR4800	80	93.158
ENSG00000264319.1	MIR4801	82	0
ENSG00000263642.1	MIR4802	80	0.26
ENSG00000264099.1	MIR4803	74	0
ENSG00000263593.1	MIR4804	73	21.886
ENSG00000207805.2	MIR483	112	0
ENSG00000208027.3	MIR485	109	0
ENSG00000207558.2	MIR487A	110	0
ENSG00000207754.2	MIR487B	110	0
ENSG00000202609.3	MIR488	110	0
ENSG00000207656.1	MIR489	84	0
ENSG00000207597.1	MIR490	128	0
ENSG00000207609.2	MIR491	110	2.9
ENSG00000207989.2	MIR493	110	0
ENSG00000194717.3	MIR494	109	0
ENSG00000207743.2	MIR495	108	0
ENSG00000207961.2	MIR496	110	0
ENSG00000273895.1	MIR497	112	11.436
ENSG00000267532.3	MIR497HG	3842	66.938
ENSG00000207869.1	MIR498	124	0
ENSG00000207635.1	MIR499A	122	4.565
ENSG00000207785.1	MIR500A	84	0.088
ENSG00000239057.1	MIR500B	79	0.19
ENSG00000211538.1	MIR501	84	0.088
ENSG00000272080.1	MIR502	86	0.127
ENSG00000208005.1	MIR503	71	0.048
ENSG00000207800.2	MIR504	109	0
ENSG00000266241.1	MIR5047	100	2102.779
ENSG00000207633.2	MIR505	112	2.723
ENSG00000207731.1	MIR506	124	0
ENSG00000207969.1	MIR507	94	0
ENSG00000207589.1	MIR508	115	0
ENSG00000208000.1	MIR509-1	94	0
ENSG00000266188.1	MIR5095	88	6575.984
ENSG00000207641.1	MIR510	74	0
ENSG00000207644.1	MIR512-2	98	0.079
ENSG00000207868.1	MIR514A1	98	0
ENSG00000207866.1	MIR514A2	88	0
ENSG00000252583.2	MIR514B	80	0
ENSG00000207616.1	MIR515-1	83	0
ENSG00000207767.2	MIR516A1	110	0
ENSG00000207620.1	MIR516A2	90	0
ENSG00000207946.2	MIR516B1	110	0
ENSG00000207925.1	MIR516B2	85	0
ENSG00000207734.1	MIR517A	87	0
ENSG00000207837.1	MIR517B	67	0
ENSG00000207838.1	MIR517C	95	0
ENSG00000207803.1	MIR518A1	85	0
ENSG00000207699.1	MIR518A2	87	0
ENSG00000207862.1	MIR518B	83	0
ENSG00000280867.1	MIR518C	118	0
ENSG00000207987.1	MIR518E	88	0
ENSG00000207706.1	MIR518F	87	0
ENSG00000207992.1	MIR519A1	85	0.224
ENSG00000207825.1	MIR519B	81	0
ENSG00000207788.1	MIR519C	87	0
ENSG00000207981.1	MIR519D	88	0.749
ENSG00000207810.1	MIR519E	84	0
ENSG00000207594.1	MIR520A	85	0
ENSG00000207722.1	MIR520B	61	0
ENSG00000207738.1	MIR520C	87	0.804
ENSG00000207735.1	MIR520D	87	0
ENSG00000207599.1	MIR520E	87	0
ENSG00000280524.1	MIR520F	99	0
ENSG00000207799.1	MIR520G	90	0
ENSG00000207861.1	MIR520H	88	0
ENSG00000207634.1	MIR521-1	87	0
ENSG00000207549.1	MIR521-2	87	0
ENSG00000281751.1	MIR522	107	0
ENSG00000280911.1	MIR524	106	0
ENSG00000207711.1	MIR525	85	0
ENSG00000207629.1	MIR526A1	85	0
ENSG00000211532.1	MIR526A2	65	0
ENSG00000207580.1	MIR526B	83	0
ENSG00000207979.1	MIR527	85	0
ENSG00000207758.1	MIR532	91	0.082
ENSG00000202560.3	MIR539	104	0
ENSG00000216179.1	MIR541	84	0
ENSG00000207784.2	MIR542	112	0.073
ENSG00000212040.2	MIR543	108	0
ENSG00000207820.1	MIR545	106	5.736
ENSG00000207775.1	MIR548A1	97	0
ENSG00000207689.1	MIR548A2	97	124.444
ENSG00000208032.1	MIR548A3	97	11.616
ENSG00000207704.2	MIR548AA1	97	0.624
ENSG00000264419.1	MIR548AC	88	353.656
ENSG00000265301.1	MIR548AD	82	0.777
ENSG00000265699.1	MIR548AE2	67	7235.766
ENSG00000265226.1	MIR548AI	88	135.589
ENSG00000221466.2	MIR548AJ2	92	0
ENSG00000264402.1	MIR548AL	97	0
ENSG00000263515.1	MIR548AN	83	9335.214
ENSG00000207982.1	MIR548B	97	0.644
ENSG00000207546.1	MIR548C	97	3.89
ENSG00000207688.2	MIR548D2	97	26.65
ENSG00000221594.1	MIR548F1	84	10349.633
ENSG00000221782.1	MIR548F2	98	0
ENSG00000221436.1	MIR548F3	87	0.757
ENSG00000221442.1	MIR548F4	105	0
ENSG00000221348.1	MIR548F5	86	240.874
ENSG00000221369.1	MIR548G	89	1061.38
ENSG00000221801.1	MIR548H2	88	108.91
ENSG00000221698.1	MIR548H3	118	857.778
ENSG00000221616.1	MIR548H4	111	253.518
ENSG00000221737.1	MIR548I1	149	0.02
ENSG00000221275.1	MIR548I2	149	0
ENSG00000221305.1	MIR548I3	149	0
ENSG00000221494.1	MIR548I4	77	140.762
ENSG00000221760.1	MIR548J	112	3.772
ENSG00000221333.1	MIR548K	116	1.037
ENSG00000221187.1	MIR548M	86	0
ENSG00000221669.1	MIR548N	75	9152.994
ENSG00000221331.1	MIR548Q	100	195.957
ENSG00000221296.2	MIR548T	74	0
ENSG00000265005.1	MIR548W	74	2.176
ENSG00000265841.1	MIR548X	75	0
ENSG00000263945.1	MIR548Y	110	1.198
ENSG00000207771.1	MIR550A1	97	4.724
ENSG00000207573.1	MIR550A2	97	0.208
ENSG00000212024.2	MIR550A3	95	0
ENSG00000207776.1	MIR551A	96	0
ENSG00000207717.1	MIR551B	96	0
ENSG00000207750.1	MIR553	68	25.237
ENSG00000207606.1	MIR554	96	2.056
ENSG00000207720.1	MIR555	96	42.178
ENSG00000207729.2	MIR556	109	0
ENSG00000207974.1	MIR557	98	0.102
ENSG00000207653.1	MIR558	94	35.42
ENSG00000207923.1	MIR559	96	0
ENSG00000207951.1	MIR561	97	0
ENSG00000207815.1	MIR563	79	0.037
ENSG00000207783.1	MIR564	94	0.34
ENSG00000207940.1	MIR567	98	0.451
ENSG00000207770.1	MIR568	95	10.939
ENSG00000207963.1	MIR569	96	12.083
ENSG00000207650.1	MIR570	97	45.065
ENSG00000207716.1	MIR572	95	0
ENSG00000207697.1	MIR573	99	18.532
ENSG00000207944.1	MIR574	96	0.097
ENSG00000207746.1	MIR575	94	1.646
ENSG00000207931.1	MIR577	96	0.16
ENSG00000207559.1	MIR578	96	0.026
ENSG00000207756.1	MIR580	97	3.743
ENSG00000207627.1	MIR581	96	2.611
ENSG00000207578.1	MIR583	75	0.171
ENSG00000207619.1	MIR585	94	0
ENSG00000207769.1	MIR586	97	2.151
ENSG00000207973.1	MIR589	99	3.092
ENSG00000207741.1	MIR590	97	75.677
ENSG00000208025.1	MIR591	95	2.698
ENSG00000207692.2	MIR592	109	0
ENSG00000207588.1	MIR593	100	102.001
ENSG00000207637.1	MIR595	96	0.043
ENSG00000207826.1	MIR596	77	0.856
ENSG00000207701.1	MIR597	97	6.189
ENSG00000207600.2	MIR598	112	0.414
ENSG00000207804.1	MIR599	95	7.557
ENSG00000236901.4	MIR600HG	5984	3.07
ENSG00000207991.1	MIR601	79	10.955
ENSG00000207693.1	MIR602	98	0.1
ENSG00000207930.1	MIR603	97	0
ENSG00000207612.1	MIR604	94	2.057
ENSG00000207813.1	MIR605	83	0
ENSG00000207551.1	MIR608	100	0.201
ENSG00000208033.1	MIR609	95	0
ENSG00000207874.1	MIR610	96	0.547
ENSG00000207601.1	MIR611	67	441.58
ENSG00000207983.1	MIR613	95	0.15
ENSG00000207817.1	MIR614	90	0
ENSG00000207571.1	MIR615	96	0.329
ENSG00000207763.1	MIR617	97	0.202
ENSG00000208022.1	MIR618	98	0.124
ENSG00000207967.1	MIR620	95	9.985
ENSG00000207652.1	MIR621	96	14.441
ENSG00000207858.1	MIR622	96	0
ENSG00000207719.1	MIR623	98	20.911
ENSG00000207952.1	MIR624	97	2.181
ENSG00000207766.1	MIR626	94	2.611
ENSG00000207712.1	MIR627	97	25.475
ENSG00000207964.2	MIR628	112	19.918
ENSG00000207965.1	MIR629	97	8.059
ENSG00000207690.1	MIR630	97	6.108
ENSG00000207636.1	MIR631	75	22.194
ENSG00000207928.1	MIR632	94	82.614
ENSG00000207943.1	MIR634	97	7.085
ENSG00000207561.1	MIR635	98	51.721
ENSG00000207556.1	MIR636	99	0.131
ENSG00000207733.1	MIR637	99	57.687
ENSG00000207972.1	MIR638	100	22.3
ENSG00000207707.1	MIR639	98	2.262
ENSG00000207631.1	MIR641	99	10.158
ENSG00000207773.1	MIR642A	97	1.144
ENSG00000208002.1	MIR643	97	8.47
ENSG00000207997.1	MIR644A	94	42.101
ENSG00000208018.1	MIR645	94	1.948
ENSG00000207554.1	MIR647	96	14.665
ENSG00000207780.1	MIR648	94	1.659
ENSG00000207836.1	MIR650	96	4.946
ENSG00000207628.2	MIR651	109	0.286
ENSG00000208014.1	MIR653	96	0
ENSG00000207934.1	MIR654	81	0
ENSG00000207646.1	MIR655	97	0
ENSG00000207959.1	MIR656	78	0
ENSG00000207736.1	MIR657	98	0.048
ENSG00000207945.1	MIR658	100	0.168
ENSG00000207696.1	MIR659	97	0.781
ENSG00000207970.2	MIR660	110	0.1
ENSG00000207574.1	MIR661	89	0.876
ENSG00000207579.1	MIR662	95	0
ENSG00000273684.1	MIR663A	93	0
ENSG00000221288.1	MIR663B	115	0
ENSG00000211568.1	MIR670	98	0
ENSG00000211517.1	MIR671	118	67.422
ENSG00000207603.1	MIR7-1	110	727.722
ENSG00000207703.1	MIR7-2	110	0
ENSG00000207630.1	MIR7-3	110	0.032
ENSG00000176840.10	MIR7-3HG	1124	0.042
ENSG00000211997.1	MIR708	88	0.086
ENSG00000211535.1	MIR711	76	0.091
ENSG00000211524.3	MIR718	76	0
ENSG00000266297.1	MIR744	98	8.267
ENSG00000211582.1	MIR758	88	0
ENSG00000211579.1	MIR759	96	0
ENSG00000211575.2	MIR760	108	0.537
ENSG00000212076.1	MIR761	70	124.639
ENSG00000211591.1	MIR762	83	66.462
ENSG00000212100.2	MIR764	85	0
ENSG00000211581.1	MIR765	114	5.36
ENSG00000211578.2	MIR766	112	220.808
ENSG00000211583.2	MIR767	111	0
ENSG00000211580.1	MIR769	118	1.828
ENSG00000211574.1	MIR770	98	17.807
ENSG00000211590.1	MIR802	94	0.636
ENSG00000215939.2	MIR873	110	0
ENSG00000216009.2	MIR874	112	2.254
ENSG00000216069.1	MIR875	76	9.476
ENSG00000215966.1	MIR876	81	0.125
ENSG00000216101.2	MIR877	114	22.094
ENSG00000216135.2	MIR885	60	0
ENSG00000216005.1	MIR888	77	0
ENSG00000216099.2	MIR889	110	0
ENSG00000216075.1	MIR890	77	0.106
ENSG00000216056.1	MIR891A	79	0
ENSG00000216064.1	MIR891B	79	0
ENSG00000215943.1	MIR892A	75	0
ENSG00000216098.1	MIR892B	77	0
ENSG00000207933.2	MIR9-1	108	0
ENSG00000273878.1	MIR9-2	87	0
ENSG00000207819.1	MIR9-3	90	0
ENSG00000216192.1	MIR920	75	0.148
ENSG00000215952.1	MIR921	56	0.532
ENSG00000216042.1	MIR922	81	91.901
ENSG00000208034.1	MIR92A2	75	0
ENSG00000271748.2	MIR92B	109	0
ENSG00000207757.1	MIR93	80	458.446
ENSG00000215973.1	MIR933	77	2.287
ENSG00000216060.1	MIR934	83	0
ENSG00000215998.1	MIR935	91	0
ENSG00000216083.1	MIR936	98	0
ENSG00000216090.1	MIR937	86	6.906
ENSG00000216035.1	MIR938	83	3.35
ENSG00000216133.1	MIR939	82	189.25
ENSG00000274753.1	MIR940	110	1.81
ENSG00000215946.3	MIR941-1	72	0.467
ENSG00000215930.1	MIR942	86	10.765
ENSG00000216105.1	MIR943	94	1.181
ENSG00000216058.1	MIR944	88	0.737
ENSG00000199158.1	MIR96	78	0.105
ENSG00000271886.1	MIR98	119	46.517
ENSG00000207638.1	MIR99A	81	0
ENSG00000207550.1	MIR99B	70	0.042
ENSG00000199165.2	MIRLET7A1	92	1.398
ENSG00000198975.1	MIRLET7A2	73	0
ENSG00000198986.2	MIRLET7A3	109	0.194
ENSG00000207875.1	MIRLET7B	83	0.689
ENSG00000197182.11	MIRLET7BHG	5728	6.373
ENSG00000199030.1	MIRLET7C	94	0
ENSG00000199133.2	MIRLET7D	105	11.298
ENSG00000198972.2	MIRLET7E	109	0.027
ENSG00000199072.2	MIRLET7F1	110	0.759
ENSG00000208012.1	MIRLET7F2	83	65.62
ENSG00000199150.2	MIRLET7G	111	61.901
ENSG00000199179.2	MIRLET7I	108	2.798
ENSG00000167842.14	MIS12	3157	6.226
ENSG00000159055.3	MIS18A	1723	10.794
ENSG00000129534.12	MIS18BP1	6250	39.666
ENSG00000158411.9	MITD1	4305	30.726
ENSG00000187098.13	MITF	7193	0.409
ENSG00000185155.10	MIXL1	2029	0.008
ENSG00000148773.11	MKI67	12807	7.145
ENSG00000125863.16	MKKS	6953	8.961
ENSG00000196588.13	MKL1	6602	14.92
ENSG00000186260.15	MKL2	16578	1.781
ENSG00000128585.16	MKLN1	12878	17.504
ENSG00000079277.18	MKNK1	8070	30.147
ENSG00000099875.13	MKNK2	5221	42.59
ENSG00000133606.9	MKRN1	5869	74.289
ENSG00000075975.14	MKRN2	2848	44.107
ENSG00000179455.7	MKRN3	5731	0.598
ENSG00000258128.2	MKRN9P	2406	0
ENSG00000011143.15	MKS1	4078	7.195
ENSG00000150051.12	MKX	4106	1.231
ENSG00000120215.8	MLANA	3083	16.709
ENSG00000100427.14	MLC1	4297	6.219
ENSG00000110917.6	MLEC	6723	24.02
ENSG00000178053.16	MLF1	3569	6.134
ENSG00000089693.9	MLF2	3781	71.833
ENSG00000076242.13	MLH1	3532	20.986
ENSG00000119684.14	MLH3	8363	11.124
ENSG00000146147.13	MLIP	7293	1.061
ENSG00000238133.5	MLK7-AS1	3049	13.794
ENSG00000168404.11	MLKL	5692	35.62
ENSG00000130382.8	MLLT1	4740	21.455
ENSG00000078403.15	MLLT10	6844	38.97
ENSG00000238151.1	MLLT10P1	262	9.361
ENSG00000213190.3	MLLT11	4075	1.52
ENSG00000171843.14	MLLT3	8129	33.307
ENSG00000130396.19	MLLT4	13720	5.63
ENSG00000275023.3	MLLT6	13315	100.158
ENSG00000096395.9	MLN	566	1.83
ENSG00000102539.5	MLNR	1239	0.128
ENSG00000115648.12	MLPH	7514	0.137
ENSG00000167965.16	MLST8	4323	11.329
ENSG00000108788.10	MLX	4259	43.934
ENSG00000175727.12	MLXIP	13905	7.771
ENSG00000009950.14	MLXIPL	4815	0.014
ENSG00000103150.5	MLYCD	16161	2.831
ENSG00000151611.12	MMAA	7677	5.683
ENSG00000139428.10	MMAB	6290	9.765
ENSG00000132763.13	MMACHC	5296	1.434
ENSG00000168288.11	MMADHC	2191	104.89
ENSG00000108960.6	MMD	3177	14.303
ENSG00000136297.13	MMD2	2466	1.575
ENSG00000196549.9	MME	9620	0.69
ENSG00000142606.14	MMEL1	3844	7.426
ENSG00000169446.5	MMGT1	3738	33.924
ENSG00000196611.4	MMP1	1970	0.014
ENSG00000166670.8	MMP10	1758	0.009
ENSG00000099953.8	MMP11	5176	0.39
ENSG00000262406.2	MMP12	1874	0.253
ENSG00000137745.10	MMP13	2834	0.174
ENSG00000157227.11	MMP14	4464	1.437
ENSG00000102996.4	MMP15	4419	0.443
ENSG00000156103.14	MMP16	12115	0.877
ENSG00000198598.5	MMP17	4003	0.799
ENSG00000123342.14	MMP19	4672	16.293
ENSG00000087245.11	MMP2	4933	0.07
ENSG00000137674.3	MMP20	2551	0.623
ENSG00000154485.4	MMP21	1919	0.674
ENSG00000215914.4	MMP23A	1017	3.196
ENSG00000189409.11	MMP23B	2714	0.061
ENSG00000125966.9	MMP24	4414	21.467
ENSG00000008516.15	MMP25	4126	43.315
ENSG00000167346.6	MMP26	1308	0.019
ENSG00000137675.4	MMP27	1913	0.106
ENSG00000271447.4	MMP28	2858	1.362
ENSG00000149968.10	MMP3	2048	0.158
ENSG00000137673.7	MMP7	2323	0.057
ENSG00000118113.10	MMP8	3438	0.106
ENSG00000100985.7	MMP9	2336	3.591
ENSG00000138722.8	MMRN1	5510	0.355
ENSG00000173269.12	MMRN2	5334	0.426
ENSG00000155229.19	MMS19	5849	30.396
ENSG00000146263.10	MMS22L	21793	1.205
ENSG00000169184.5	MN1	7693	0.457
ENSG00000020426.9	MNAT1	3865	34.614
ENSG00000121211.6	MND1	1513	9.205
ENSG00000163563.7	MNDA	2059	19.684
ENSG00000138587.5	MNS1	2504	1.326
ENSG00000070444.13	MNT	8728	10.37
ENSG00000130675.13	MNX1	4202	0.057
ENSG00000165943.4	MOAP1	2537	39.392
ENSG00000114978.16	MOB1A	6440	26.492
ENSG00000173542.7	MOB1B	8801	14.696
ENSG00000182208.11	MOB2	4518	36.794
ENSG00000172081.12	MOB3A	4149	83.107
ENSG00000120162.9	MOB3B	7087	3.084
ENSG00000142961.13	MOB3C	5916	8.969
ENSG00000115540.13	MOB4	4296	38.918
ENSG00000168314.16	MOBP	9237	0.003
ENSG00000075643.5	MOCOS	6281	1.065
ENSG00000124615.16	MOCS1	5174	0.127
ENSG00000164172.17	MOCS2	6010	7.899
ENSG00000124217.4	MOCS3	5106	1.42
ENSG00000204655.10	MOG	3196	0.45
ENSG00000124003.12	MOGAT1	1048	1.472
ENSG00000166391.13	MOGAT2	4139	0.131
ENSG00000106384.9	MOGAT3	2218	0.091
ENSG00000115275.10	MOGS	3234	49.657
ENSG00000080823.20	MOK	11009	0.447
ENSG00000164077.12	MON1A	4532	6.171
ENSG00000103111.13	MON1B	6942	11.967
ENSG00000061987.13	MON2	16014	15.413
ENSG00000114487.8	MORC1	3764	2.353
ENSG00000235989.3	MORC2-AS1	2695	22.63
ENSG00000133422.11	MORC2	6258	24.818
ENSG00000159256.11	MORC3	6408	45.46
ENSG00000133131.13	MORC4	6055	6.58
ENSG00000185787.13	MORF4L1	6584	130.824
ENSG00000123562.15	MORF4L2	2648	35.906
ENSG00000116151.12	MORN1	11337	0.647
ENSG00000188010.11	MORN2	1364	3.289
ENSG00000139714.11	MORN3	3856	14.822
ENSG00000171160.16	MORN4	2512	2.143
ENSG00000185681.11	MORN5	868	1.908
ENSG00000172680.1	MOS	1041	0
ENSG00000101928.11	MOSPD1	2675	8.793
ENSG00000130150.10	MOSPD2	5656	8.215
ENSG00000106330.10	MOSPD3	1726	14.182
ENSG00000155363.17	MOV10	6509	48.143
